# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355736,0.959696,0.237273,4,15,0,355798,-0.00313021,0.997287,-0.0142774,-0.0317651,0.0998927,-0.0297983,-0.00421905,0.0560802,0.0371384,-0.0253867,-0.0505578,-0.0366638,-0.056699,-0.0157058,-0.0258673,-0.00196542,-0.0142879,-0.0180502,-0.00943372,-0.00603227,-0.0561552,-0.0411693,-0.104279,-0.0650909,-0.0972546,-0.0203684,-0.0370238,-0.0237635,-0.0623903,-0.0241614,-0.0407412,-0.0118988,0.046068,0.00947235,-0.0100717,-0.0428476,-0.000161004,-0.0404343,0.00594223,0.0326502,-0.0881152,-0.0217556,-0.0259062,-0.0457901,-0.0400365,0.0561423,-0.103653,-0.0562251,-0.0542295,-0.0696095,-0.131274,0.0538621,-0.00674833,-0.0194962,-0.091577,0.00736055,0.0638726,0.116397,0.0649216,0.0831462,0.0210172,0.0478825,0.0981622,0.0189997,0.0244754,0.00731103,0.0408612,0.124228,0.00903842,0.0849654,0.0297625,-0.0440457,0.0149103,0.037451,0.0380057,0.0816992,0.0352032,0.0336201,0.0416632,-0.00609278,0.213584,-0.0103373,0.122693,-0.0190355,-0.0057362,0.0765853,0.0383458,0.0596169,0.00954546,0.0409163,-0.0797572,0.07708,0.0111874,-0.0196043,-0.0286775,-0.0033815,-0.0622666,-0.0470517,0.0660618,0.0394629,0.0460327,0.0428396,0.0418583,0.0274711,0.0584974,0.034548,0.0581628,0.0551823,0.0405731,0.048566,0.0591033,0.046548,0.0164218,0.0571242,-337381,0.997123
-355729,0.997034,0.237273,4,15,0,355786,-0.00336955,0.997113,-0.0140155,-0.0454257,0.0458922,-0.0227018,-0.0119856,0.0845869,0.024215,-0.0186779,-0.0322335,-0.0341622,-0.0797488,-0.00291068,-0.0130782,-0.0223176,0.00505569,-0.0433462,-0.00166498,0.00834579,-0.0478913,-0.0792694,-0.103551,-0.0490757,-0.0819502,-0.0311027,-0.0386433,-0.0216572,-0.0330017,-0.0104358,-0.0485118,-0.0603549,0.0317197,0.019458,-0.00967555,-0.0384681,0.0125938,-0.0237651,0.00719335,0.0216255,-0.113915,-0.00149734,-0.0139493,-0.0572771,-0.0714563,0.0163252,-0.12689,-0.0264369,-0.0641889,-0.0506127,-0.135288,0.0112165,0.0177431,-0.0207838,-0.0407677,0.0124654,0.0989013,0.117483,0.0625838,0.0678758,0.0150343,0.00789414,0.0830782,0.0499822,0.0154938,0.0128893,0.0452148,0.0925402,0.0200412,0.0644325,0.0228484,-0.0737775,-0.0264981,0.0655837,0.0449555,0.0611861,0.0454486,0.0521941,0.050931,0.00358317,0.186546,-0.0161888,0.0966601,5.40334e-05,-0.0277869,0.106234,0.0552909,0.0403714,0.0406969,0.0220618,-0.0654458,0.0987276,-0.00751549,-0.0150914,-0.0540883,-0.0264604,0.0011348,-0.0102791,0.046781,0.0172059,0.051769,-0.00387212,0.0585186,0.0239349,0.0199669,0.0348925,0.0596873,0.056838,0.0315952,0.0507505,0.0804174,0.0779691,-0.00852398,0.0346486,-337311,0.996828
-355726,0.982001,0.237273,4,15,0,355785,-0.00963666,0.997381,-0.0111834,-0.0352924,0.0598896,-0.047138,-0.0170949,0.0539352,0.0374789,-0.0418174,-0.0409437,-0.0475316,-0.0574667,-0.0129764,-0.018747,-0.0318281,-0.0126569,-0.0337351,-0.0177898,-0.00953944,-0.0455424,-0.0563803,-0.0888214,-0.0725286,-0.105222,-0.0178734,-0.0361961,-0.0277756,-0.0544203,-0.0244839,-0.058605,-0.0398034,0.0451292,0.00942949,-0.00620702,-0.0541344,-0.0141539,-0.0347523,0.00614214,0.0364402,-0.0858608,-0.00879628,-0.0241852,-0.0483788,-0.0585285,0.0420691,-0.0956353,-0.0518417,-0.0587565,-0.074215,-0.123084,0.0228447,0.0322926,-0.011097,-0.0874721,0.0153264,0.0739669,0.125263,0.0616057,0.059517,0.014689,0.0261115,0.0812184,0.0595182,0.0119714,0.0102125,0.0488092,0.0881036,0.0174388,0.0797119,0.0326627,-0.0658125,-0.00813874,0.0544402,0.0484187,0.0513579,0.0611013,0.0548644,0.0138153,-0.0146986,0.194983,-0.0259229,0.10851,-0.00417387,-0.00747776,0.103586,0.0708716,0.0360323,0.0147163,0.0317785,-0.0738531,0.0873601,-9.26602e-05,-0.033431,-0.0413884,0.000881309,-0.0254049,-0.0279665,0.0503415,0.0326793,0.0608769,0.0428784,0.0421919,0.0209668,0.0383166,0.0384541,0.0475595,0.0558345,0.0415637,0.0362397,0.0518969,0.0777853,0.0243191,0.0333526,-337326,0.99689
-355727,0.991216,0.237273,4,15,0,355776,-0.00771883,0.997373,-0.0138768,-0.0446372,0.101615,-0.000326492,0.0113918,0.0843545,0.014323,-0.0078517,-0.0369922,-0.0319106,-0.0809688,-0.0168618,-0.0235288,-0.0123392,0.00190955,-0.0323515,-0.0133268,0.0162065,-0.0570174,-0.081685,-0.122773,-0.0331091,-0.083235,-0.0437951,-0.0410797,-0.019297,-0.0501033,0.0018221,-0.0383456,-0.0372471,0.0358702,0.0183618,-0.015688,-0.0329654,0.026887,-0.0269965,0.010862,0.0315177,-0.10985,0.0041668,-0.0218799,-0.0543964,-0.0365845,0.0377011,-0.13212,-0.0313404,-0.0612759,-0.038226,-0.140217,0.0472327,-0.00491573,-0.0275404,-0.0591296,0.0162559,0.0841088,0.110161,0.06115,0.0854496,0.0220209,0.027875,0.103157,0.00992949,0.0174236,0.00502322,0.0126371,0.118544,-0.00244236,0.0617251,0.01181,-0.0614609,0.00250226,0.0440914,0.0421089,0.0852607,0.0162154,0.0287901,0.0632741,0.0154316,0.197323,-0.00153924,0.107099,0.00126799,-0.028918,0.0852554,0.0515254,0.059928,0.0291139,0.0348082,-0.0675305,0.0874525,0.0460423,-0.0122803,-0.0505692,-0.0172719,-0.0086943,-0.0222446,0.0546536,0.00909852,0.0179499,0.0147022,0.0855319,0.0345444,0.0356977,0.0308639,0.0789151,0.0680164,0.035821,0.0873845,0.0843,0.0410441,-0.00736061,0.04655,-337336,0.996934
-355718,0.98274,0.237273,4,15,0,355770,-0.00754304,0.997263,-0.0263276,-0.0425988,0.0672492,-0.0381122,-0.0316803,0.0531823,0.0303121,-0.0338326,-0.0470022,-0.0342079,-0.0404005,-0.0102741,-0.0121652,-0.0218458,-0.0191171,-0.019125,-0.0174806,-0.0119057,-0.0477236,-0.0529424,-0.0842676,-0.0662632,-0.11061,-0.019567,-0.041404,-0.0403148,-0.0629294,-0.018222,-0.047019,-0.0253515,0.0354569,0.0112585,-0.00538984,-0.0569445,-0.0176979,-0.0238895,0.00923051,0.0423889,-0.0854128,-0.0262965,-0.0264126,-0.0458208,-0.0669873,0.0427933,-0.0991624,-0.0554463,-0.0546637,-0.0518188,-0.120024,0.0290486,0.0296312,-0.0101605,-0.0702464,0.0116197,0.0679696,0.124466,0.0547874,0.0557957,0.00585007,0.0172257,0.0853434,0.0367692,0.00239985,0.00980622,0.0454282,0.118365,0.00756246,0.0818925,0.0171849,-0.0647675,-0.012481,0.0502508,0.0446106,0.0624342,0.0524657,0.0510432,0.0259089,-0.0174915,0.20063,-0.0266951,0.116949,-0.00914955,-0.00884827,0.115135,0.054154,0.0308113,0.0138695,0.0216687,-0.0782724,0.0799052,0.00844719,-0.0187216,-0.0552682,-0.000838125,-0.0126382,-0.0198462,0.0343009,0.0292396,0.0372365,0.0193717,0.0596116,0.0113803,0.0231316,0.0251006,0.0590016,0.0406281,0.0520652,0.041856,0.0866191,0.0891956,0.00189735,0.0255279,-337308,0.996814
-355720,0.682,0.237273,4,15,0,355775,-0.00668657,0.997393,-0.0114166,-0.0311899,0.080191,-0.0103926,0.0113025,0.0658129,0.0241911,-0.0200467,-0.042139,-0.0286513,-0.0721246,-0.0214464,-0.0255124,-0.0193251,0.00373129,-0.0341536,-0.00486399,0.00926584,-0.0611319,-0.0751083,-0.12606,-0.0471109,-0.0781503,-0.0480749,-0.0390508,-0.0151155,-0.0515672,-0.0142024,-0.0484961,-0.0462544,0.0443448,0.0104942,-0.0215409,-0.0341979,0.0268808,-0.029169,0.00789376,0.0452188,-0.114057,0.0267685,-0.019968,-0.0494981,-0.0541786,0.0275992,-0.137393,-0.0340784,-0.0520024,-0.0532922,-0.133844,0.0394256,0.00052127,-0.0279438,-0.0621853,0.0114965,0.0784819,0.112074,0.0603895,0.0781906,0.0175557,0.0181958,0.108644,0.0293841,0.0133601,-0.00868118,0.032934,0.109349,0.0109002,0.063388,0.0327259,-0.0708234,0.00344845,0.0539757,0.0409004,0.0699647,0.043627,0.0318139,0.0582679,0.00651318,0.186365,-0.0147497,0.0922789,-0.00954767,-0.0318861,0.0858235,0.045469,0.0610901,0.0346872,0.0231373,-0.0734396,0.0969824,-0.0105552,-0.0226082,-0.0466305,-0.0352615,-0.045907,-0.019557,0.043471,0.00326095,0.0225117,0.00643325,0.0402496,0.0235829,0.0331451,0.0432356,0.0788113,0.0703703,0.0398237,0.120503,0.0662783,0.0453653,-0.0423295,0.0672168,-337321,0.996868
-355735,0.878505,0.237273,4,15,0,355774,-0.00739983,0.996395,-0.018972,-0.0348699,0.0276096,-0.0339357,-0.0219959,0.0460352,0.0323962,-0.0296362,-0.0467251,-0.0435347,-0.0636368,0.00149045,-0.0194564,-0.0108878,-0.000553989,-0.0337007,-0.0248706,0.000541556,-0.0528504,-0.0480988,-0.0797719,-0.065157,-0.105922,-0.0187687,-0.0409508,-0.0456599,-0.0588089,0.000830816,-0.040705,-0.0352596,0.044415,0.00594771,-0.0178903,-0.0633511,-0.00607011,-0.0311726,0.00424223,0.032932,-0.068058,-0.0150389,-0.0272565,-0.0643917,-0.0531545,0.0557465,-0.101594,-0.058277,-0.0590472,-0.0612286,-0.126432,0.0287928,0.0172052,-0.0177295,-0.0808678,0.0115056,0.0887428,0.105145,0.0569713,0.0624737,0.020086,0.0229974,0.0745291,0.0347181,0.00931365,0.0174013,0.0367817,0.0933099,0.0111621,0.0752752,-0.00389828,-0.0524059,-0.00146318,0.0436838,0.0483912,0.0643136,0.0389774,0.0510084,0.0408919,-0.00775774,0.19808,0.00987454,0.122897,-0.000300427,-0.0198308,0.109744,0.0725055,0.0457859,0.0337898,0.0394362,-0.0766921,0.0696056,0.00185529,-0.025087,-0.0617801,-0.0532001,-0.060312,-0.0407834,0.0353194,0.036633,0.0790089,0.0348141,0.0334239,0.029569,0.0238774,0.0630837,0.0840496,0.044176,0.0511245,0.0894141,0.0791254,0.0666279,-0.00318105,0.0360868,-337295,0.996761
-355736,0.971382,0.237273,4,15,0,355792,-0.00734571,0.997878,-0.00994667,-0.0283224,0.0377495,-0.0353116,-0.0235369,0.0409068,0.0352174,-0.0372637,-0.0397877,-0.0502628,-0.0702958,0.00258019,-0.0138121,-0.00404987,-0.00630533,-0.0290991,-0.0133681,-0.0116464,-0.0513085,-0.0551486,-0.0904721,-0.0689414,-0.0982455,-0.0221521,-0.0514229,-0.0459127,-0.0372181,-0.00937662,-0.0402499,-0.0337217,0.0487319,0.00134032,-0.0297302,-0.0588108,-0.00429627,-0.026721,0.0134397,0.0366019,-0.0811722,-0.0239689,-0.0232597,-0.0666109,-0.0493516,0.0447949,-0.0941746,-0.0545068,-0.0551272,-0.0569059,-0.123493,0.0168034,0.0150402,-0.0115142,-0.0885057,-0.0134731,0.0876789,0.107811,0.062434,0.0739569,0.0343168,0.0287026,0.0668862,0.0339019,0.00437134,0.0128128,0.0472729,0.100754,0.00844208,0.0692481,0.0170165,-0.054422,-0.00825794,0.0428375,0.0538778,0.0679741,0.053283,0.0435792,0.0362055,-0.0102639,0.196574,0.00383035,0.112203,0.00367697,-0.0167619,0.100735,0.0644216,0.0451689,0.0250408,0.0407753,-0.0681843,0.0728798,-0.00743649,-0.0172846,-0.0549158,-0.0447039,-0.0565552,-0.0378303,0.0605647,0.0331535,0.105547,0.0231045,0.0265745,0.0198132,0.0269737,0.063735,0.0726055,0.0464981,0.0525336,0.0648833,0.0707778,0.0404784,-0.0126987,0.0423199,-337302,0.996792
-355726,0.927365,0.237273,4,15,0,355792,-0.00686501,0.99775,-0.0204038,-0.0524477,0.1077,-0.0133258,0.00930221,0.0854618,0.0196327,-0.0119187,-0.0414286,-0.0225799,-0.0717793,-0.021837,-0.0189321,-0.0291351,0.00130687,-0.0319108,-0.000616242,0.0261939,-0.0504609,-0.0831512,-0.117103,-0.0367252,-0.0872656,-0.0426986,-0.0326634,-0.0144948,-0.0691798,-0.00993307,-0.0507039,-0.0380008,0.0288675,0.0219423,0.00445559,-0.029926,0.0149002,-0.0353254,-0.00332735,0.029361,-0.11252,0.0131689,-0.0193848,-0.0289602,-0.0449345,0.0255971,-0.127588,-0.0337076,-0.0617825,-0.0553693,-0.143474,0.0499112,0.00683517,-0.0269341,-0.0479602,0.0362625,0.0622151,0.116757,0.0497536,0.074262,0.00851613,0.028226,0.111266,0.0336522,0.0218385,0.00132812,0.0208495,0.121602,0.0104663,0.0688761,0.0226659,-0.0714989,0.00389246,0.0553178,0.0335672,0.0679427,0.0257683,0.041879,0.0448032,0.00794435,0.200556,-0.0346505,0.106498,-0.0111934,-0.0218856,0.0924045,0.0434644,0.0438244,0.024414,0.0137291,-0.0752273,0.107048,0.0264197,-0.0106281,-0.0560339,-0.0086965,0.00426552,-0.0111972,0.0599138,0.0276322,-0.0117007,0.0208972,0.0944752,0.0332082,0.0457348,0.0216321,0.0552067,0.0602013,0.045398,0.0513035,0.106135,0.0740244,0.00285067,0.0301845,-337342,0.996959
-355724,0.857241,0.237273,4,15,0,355784,-0.00744638,0.997227,-0.00923606,-0.0335017,0.0520305,-0.0345856,-0.0190123,0.0561411,0.0221111,-0.0382745,-0.0484777,-0.0457558,-0.0677373,-0.00192216,-0.012391,-0.00464325,-0.00662575,-0.0235114,-0.0207688,-0.0117155,-0.0493444,-0.0541634,-0.105852,-0.0663281,-0.104463,-0.0222414,-0.0440243,-0.0350682,-0.0443387,-0.00898472,-0.0401924,-0.0357756,0.0395709,0.00172143,-0.0319236,-0.0629927,-0.0108226,-0.0336522,0.0212716,0.0389227,-0.0954995,-0.0172264,-0.0224895,-0.0677047,-0.0473994,0.0504162,-0.101457,-0.0475229,-0.0550593,-0.0368063,-0.123599,0.0228165,0.0226032,-0.0121995,-0.0846713,-0.00491125,0.0855514,0.116636,0.0630343,0.0713667,0.022492,0.011683,0.0789093,0.0305091,0.00578878,0.0123021,0.0430593,0.10727,0.00913936,0.0791252,0.0301269,-0.064508,-0.00655876,0.0433106,0.0581475,0.0716583,0.0527028,0.0390496,0.0405102,-0.0112422,0.207976,-0.0051918,0.114772,0.00996386,-0.0196302,0.10399,0.0687628,0.0460661,0.0272821,0.0389121,-0.0566324,0.0713924,0.049324,-0.0226498,-0.0524818,-0.015449,-0.0630807,-0.0364069,0.0325862,0.0179421,0.120005,0.0290758,0.084024,0.0220907,0.0258133,0.0444976,0.0891665,0.0551811,0.0408401,0.0706317,0.0878177,0.0564708,0.00768002,0.0736534,-337324,0.996885
-355720,0.84614,0.237273,4,15,0,355778,-0.00744364,0.998199,-0.0217116,-0.0471552,0.0822563,-0.0208531,-0.00717646,0.074886,0.0263025,-0.0209335,-0.0450617,-0.0197838,-0.0715822,-0.0252021,-0.0301067,-0.0186152,-0.00683573,-0.0306198,0.013349,0.020995,-0.0684044,-0.0812218,-0.0971723,-0.0484729,-0.0817907,-0.0405673,-0.0525568,-0.021347,-0.0535032,-0.0170124,-0.0489279,-0.0343382,0.0363449,0.0230214,-0.0109176,-0.0387635,-0.00280771,-0.059986,0.00183916,0.0298155,-0.0993447,-0.00579131,-0.0266567,-0.061034,-0.0547168,0.0277685,-0.121299,-0.0352137,-0.0733207,-0.0634695,-0.129863,0.0396935,0.0102517,-0.0194987,-0.0597946,0.0212783,0.0685141,0.115923,0.0545955,0.0920726,0.0264001,0.0346509,0.0989123,0.0186324,0.0219675,0.0109366,0.0202166,0.115271,0.00118594,0.063365,0.0145358,-0.062488,-0.00628725,0.0636635,0.0470825,0.070027,0.0516434,0.0403751,0.0487845,0.0154071,0.18989,-0.0298142,0.107114,-0.0101563,-0.00300198,0.103493,0.0475551,0.0437527,0.0268996,0.00899744,-0.0612301,0.0930787,-0.0390186,-0.0202191,-0.0630066,-0.0367571,-0.07455,-0.0333142,0.0790045,0.00312534,0.0215124,0.0202311,0.0471513,0.0286084,0.0266609,0.039187,0.0721827,0.0449223,0.0364723,0.0538563,0.0709142,0.0489639,-0.00942643,0.0872013,-337328,0.996898
-355726,0.959293,0.237273,4,15,0,355774,-0.00729999,0.99781,-0.0217641,-0.044142,0.0625285,-0.0413559,-0.0195649,0.0699128,0.00761013,-0.0268102,-0.0478427,-0.0425668,-0.0691676,-0.00406525,-0.00471341,-0.0207806,-0.00555974,-0.034227,-0.0239503,-0.0228692,-0.0406937,-0.0806298,-0.0998417,-0.0624224,-0.0935408,-0.0424135,-0.0393892,-0.0218064,-0.067075,-0.0157868,-0.0406548,-0.0288958,0.0526147,0.00497272,-0.0131641,-0.0510157,0.019108,-0.0209783,0.00882423,0.035448,-0.116317,-0.013355,-0.0104381,-0.0422188,-0.034004,0.0396073,-0.104171,-0.043131,-0.0472449,-0.0424185,-0.127399,0.029807,0.023893,-0.0314134,-0.0622474,0.0328089,0.0778737,0.124027,0.0553347,0.0611506,0.0153731,0.0174023,0.0870911,0.0363761,0.0228982,0.00714564,0.0446678,0.138547,0.00580826,0.0696469,0.0355803,-0.0646502,-0.0166682,0.0568117,0.0410421,0.056839,0.0266966,0.0264973,0.0379059,-0.0114455,0.21335,-0.0134209,0.111624,0.00669661,-0.0496574,0.0836269,0.043797,0.0275788,0.0257063,0.0393535,-0.0938886,0.0924551,0.0155421,-0.0278291,-0.0555235,0.0124315,-0.0306562,-0.0092099,0.0330563,-0.0109958,0.0840456,0.012065,0.0682631,0.0210615,0.0250753,0.0332501,0.0617531,0.0658495,0.0530492,0.100418,0.111758,0.0750271,0.00328976,0.0288994,-337338,0.996941
-355728,0.950925,0.237273,4,15,0,355784,-0.00749261,0.997796,-0.0194374,-0.0603606,0.0789268,-0.0198805,-0.00592981,0.0546935,0.0163891,-0.0212542,-0.0480062,-0.0366173,-0.0693136,-0.0347867,-0.013287,-0.0176659,-0.0171978,-0.0270698,-0.0121155,-0.0197886,-0.0549896,-0.0649872,-0.105215,-0.0479553,-0.0936125,-0.0386179,-0.0297847,-0.0346882,-0.0709808,-0.00751904,-0.0378005,-0.0447769,0.0521069,0.0219886,-0.0228925,-0.0331494,0.00807829,-0.0329781,0.0149324,0.0368335,-0.103592,0.0103463,-0.00381188,-0.050813,-0.0439587,0.0478664,-0.100003,-0.0532032,-0.0637893,-0.0835276,-0.149283,0.0585723,0.0244396,-0.0240484,-0.0715057,0.0021044,0.073629,0.0941097,0.0454295,0.0738359,0.0106851,0.0118709,0.0782657,0.0333176,0.0244862,0.00359696,0.0324006,0.143522,-0.0121162,0.087145,0.0113744,-0.0753793,0.00924353,0.0593367,0.0421731,0.0669357,0.0319074,0.0427172,0.0409247,-0.00100579,0.19711,-0.022134,0.0997219,-0.00744522,-0.0301636,0.110703,0.0405093,0.0278849,0.0242674,0.0307154,-0.0771688,0.0764689,-0.00753077,-0.0229536,-0.0551091,0.00949131,-0.0420257,-0.0573934,0.0383381,0.00553716,-0.0151436,0.00455746,0.0387817,0.0195698,0.0376187,0.0460419,0.0903829,0.0435113,0.0283004,0.133622,0.0839835,0.0426729,-0.00874813,0.036023,-337369,0.997072
-355736,0.6658,0.237273,4,15,0,355799,-0.00684664,0.996735,-0.0412572,-0.0660771,0.0581939,-0.00962933,-0.0118978,0.0510907,0.00664906,-0.0426634,-0.0319149,-0.0278034,-0.066812,-0.0132349,-0.0259447,-0.0178377,-0.0108084,-0.0255934,-0.016167,-0.00721217,-0.0668819,-0.080187,-0.104115,-0.0467901,-0.0879613,-0.0385579,-0.0441228,-0.036881,-0.0471684,0.00189207,-0.0512862,-0.0441173,0.0189501,0.0154052,0.0134808,-0.0659994,0.0231527,-0.023131,-0.00757998,0.0430824,-0.10252,-0.00670368,-0.0136377,-0.0552851,-0.0411022,0.0457044,-0.0802162,-0.0417189,-0.0467137,-0.0558019,-0.124816,0.0429747,0.0254349,-0.0131336,-0.0588028,0.00474005,0.0981615,0.108931,0.0590524,0.079635,0.0228154,0.0354702,0.0943202,0.0216484,0.00111009,0.000747096,0.0412568,0.121036,0.0165685,0.0773297,0.0365532,-0.0609014,-0.0144384,0.0601235,0.0311262,0.0882383,0.0313464,0.0372209,0.0373954,-0.00367579,0.198949,0.00139481,0.110737,-0.0127944,-0.0385604,0.111755,0.0594449,0.0584707,0.0362055,0.0195084,-0.0566632,0.0944232,-0.00909487,-0.0284081,-0.0508446,-0.0205453,-0.00650539,-0.0533278,0.0476309,-0.0174858,-0.00130586,0.0335192,0.0556024,0.0170908,0.0410926,0.0381934,0.0332648,0.083791,0.0461166,0.0466347,0.0894804,0.0725324,-0.0179389,0.0289096,-337344,0.996967
-355730,0.992686,0.237273,4,15,0,355793,-0.00581128,0.996962,-0.0219994,-0.0323132,0.0817134,-0.0223978,-0.00183471,0.0756332,0.0398694,-0.0363882,-0.0363391,-0.0366408,-0.0675108,-0.0230983,-0.0156426,-0.0181208,0.00929286,-0.0335621,-0.00686291,0.00176815,-0.0501389,-0.0633378,-0.11935,-0.044627,-0.100143,-0.0286432,-0.0461751,-0.016024,-0.0544101,-0.00607808,-0.0472505,-0.0256782,0.0477231,0.012873,-0.00803275,-0.0437708,-0.00884736,-0.0360676,0.0182826,0.0172714,-0.0945086,0.0119998,-0.0229107,-0.0459026,-0.051426,0.0077838,-0.116418,-0.0456803,-0.0538816,-0.0264005,-0.135323,0.0308256,-0.00518962,-0.0238471,-0.0879806,0.00683977,0.0699877,0.116366,0.051575,0.0451757,0.0104193,0.0241931,0.0989189,0.0530718,0.00243522,-0.0255692,0.0235797,0.117587,0.00343925,0.0585257,0.00327676,-0.0631207,0.0196606,0.0420103,0.0398477,0.0495675,0.0316699,0.0424699,0.051595,-0.0141161,0.199704,-0.0196218,0.0982948,-0.000358988,-0.0316575,0.0935896,0.0639417,0.0195032,0.0367657,0.0351284,-0.0852475,0.0753809,-0.0011666,-0.0151005,-0.0673902,0.00120035,-0.0443385,-0.0142941,0.0411552,0.0262487,0.0192136,-0.0146685,0.0383814,0.0279332,0.0296778,0.041624,0.0713202,0.0332301,0.0360655,0.108404,0.0884047,0.0543946,-0.00972682,0.0309086,-337305,0.996805
-355727,0.970627,0.237273,4,15,0,355787,-0.00599138,0.997394,-0.0134116,-0.0441263,0.0876822,-0.0330097,-0.00545581,0.0442806,0.00880299,-0.00879733,-0.0322689,-0.032324,-0.0612622,-0.00940312,-0.0209224,-0.0143437,-0.0235579,-0.0112114,-0.00499824,-0.00188618,-0.0568261,-0.0850501,-0.102132,-0.0584625,-0.0865581,-0.0296582,-0.0489939,-0.0240103,-0.0605871,-0.0164778,-0.045482,-0.036071,0.0176428,0.0134318,-0.0221274,-0.0400605,0.0356234,-0.0366065,-0.0139594,0.0373102,-0.115161,-0.0123825,-0.0119011,-0.034941,-0.0400053,0.0527959,-0.117471,-0.0443596,-0.0485223,-0.0720027,-0.108065,0.0405093,0.0143781,-0.0239709,-0.0542064,0.0182217,0.0735098,0.109038,0.0411927,0.0754492,0.0221083,0.0306769,0.0822298,-0.00412879,0.00595764,0.0128819,0.0365869,0.13654,0.0201764,0.0838342,0.0265253,-0.0721322,-0.0119141,0.0542827,0.0292742,0.0826654,0.036274,0.0446275,0.0344021,0.0122251,0.196209,-0.0246093,0.0995654,-0.0198776,-0.011677,0.0885784,0.0589988,0.0544063,0.00725478,0.02252,-0.076843,0.0929159,0.00469588,-0.0241633,-0.0259187,-0.0131233,-0.00950311,-0.0447908,0.0324837,-0.002473,0.0381496,0.0438252,0.0806789,0.0176319,0.0564057,0.0289047,0.0435987,0.0749142,0.0445095,0.0625139,0.0567775,0.0776922,0.00394351,0.0279285,-337301,0.996786
