# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:47:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/5vk7soz6.json
# init = 2 (Default)
# random
#   seed = 44119
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-sems.h-nonsems/hreg-20250511164716_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18549,1,0.311303,4,15,0,18583.4,-0.0152607,0.964754,0.109747,-0.0427939,0.239304,0.111626,0.31078,0.129081,0.0436775,0.0890402,0.247827,0.162679,-0.0556368,0.0573916,0.0254682,0.00237663,0.140788,0.0853767,0.155634,0.152503,-0.0623243,-0.0482786,-0.117161,-0.140322,0.00551528,-0.036135,-0.086206,0.0121934,0.00621836,0.0627531,0.0786473,0.0436532,0.0365254,0.0115994,0.00108396,0.0443552,0.0114288,-0.0217986,-0.0247046,0.0892419,0.0088548,-0.0258468,0.035387,-0.0126035,-0.0364167,-0.00779473,-0.0384991,0.00855405,0.0162076,-0.0160488,0.0277805,0.064011,-0.00694801,0.248059,-0.026922,0.0823401,-0.0162094,-0.0246686,0.0452351,0.0698787,-0.0623629,-0.00303787,-0.081275,-0.0920083,-0.0295717,0.0710231,0.123424,-0.0522101,0.0316119,-0.0184797,0.0257647,-0.0430927,0.168182,0.12166,0.064783,0.0402168,0.0448634,0.181852,0.0893448,-19341.4
-18556,0.895842,0.311303,4,15,0,18585.9,-0.00463958,0.968426,0.123744,-0.0344461,0.263472,0.107357,0.376431,0.16305,0.0238565,0.0744523,0.240079,0.144194,-0.0263115,0.060801,0.0463938,5.25175e-06,0.16968,0.0769447,0.175719,0.208935,-0.0471806,-0.0553167,-0.104745,-0.151829,0.00162813,-0.0331082,-0.0693178,-0.0360129,0.0308044,0.055089,0.0712407,0.0676839,0.0387935,0.00714534,-0.0100743,0.0675964,0.0261593,-0.0271869,-0.00154966,0.0783944,0.0635606,-0.0880707,0.00677516,-0.0111572,-0.0833616,0.0312359,0.012102,0.00247078,0.021874,-0.0608047,-0.00569336,0.0417727,0.00840115,0.223788,-0.0470745,0.0783263,-0.0225931,-0.0473274,0.095943,0.0781357,-0.0875441,0.0253859,-0.0540554,-0.151212,-0.0578529,0.0945303,0.0654482,-0.0500956,0.0180652,0.0135665,-0.0261185,-0.00647236,0.166835,0.0598444,0.0413996,0.0360837,0.060835,0.0773061,0.0782178,-19426.8
-18549.6,1,0.311303,4,15,0,18583.1,-0.0122569,0.964493,0.119189,-0.0300337,0.279881,0.098002,0.301186,0.140122,0.0318731,0.0993767,0.228908,0.151051,-0.0899838,0.0956562,0.0253911,-0.0210255,0.149688,0.102669,0.149796,0.157796,-0.0236099,-0.0481546,-0.123271,-0.167725,-0.0221231,-0.0299666,-0.0860612,-0.0183271,0.000806485,0.0664053,0.0589964,0.0561783,0.0286856,0.00211275,-0.00298737,0.0399057,-0.0105981,-0.0540563,-0.0143674,0.0958563,0.0315012,0.0426095,0.0120622,-0.0139307,-0.032218,0.0538865,-0.0324273,0.0343084,0.0285025,-0.00744244,0.0203421,0.062449,-0.0134243,0.223028,-0.0314185,0.115072,-0.0544987,-0.0326982,0.0809789,0.0694489,-0.0412817,-0.00860685,-0.0796669,-0.103513,-0.0157776,0.110138,0.13335,-0.0563342,0.0397268,0.0118766,0.0728883,-0.0356995,0.237084,0.143704,0.0950495,0.0450305,0.0387484,0.168134,0.0513176,-19359.9
-18556.9,0.717033,0.311303,4,15,0,18591.3,-0.00690163,0.971386,0.118034,0.00164001,0.237169,0.0993027,0.346733,0.164844,0.0297955,0.113547,0.267273,0.134664,-0.0254979,0.0539591,0.0329453,0.00454549,0.182603,0.0764864,0.169898,0.147641,-0.0440311,-0.055229,-0.12643,-0.17886,0.0269514,-0.0332377,-0.0618133,-0.0156909,0.0128578,0.0633046,0.0714795,0.0921411,0.0294838,0.000473075,0.000829383,0.0526262,-0.0138843,-0.0364001,-0.00811559,0.080707,0.0361365,-0.089593,0.00240506,-0.00974624,-0.0887118,0.0136221,0.00491396,0.0135913,0.0311071,-0.0833631,0.0181826,0.0779976,0.00209339,0.195471,-0.00249669,0.0894729,-0.0207708,-0.0304023,0.0793114,0.0945854,-0.0683165,0.0189453,-0.0294035,-0.128446,-0.0911305,0.0950104,0.0648198,-0.0738625,0.00839165,-0.00857223,0.0247636,0.0412246,0.1368,0.0963039,0.0738362,0.0451465,0.0535214,0.118055,0.150972,-19360
-18552.8,0.927874,0.311303,4,15,0,18595.2,-0.00974715,0.959326,0.122571,-0.0539729,0.261647,0.10372,0.324131,0.12918,0.0317793,0.0881096,0.207688,0.153268,-0.0592183,0.109579,0.035895,-0.0133904,0.159778,0.110046,0.163283,0.210199,-0.0328208,-0.0466298,-0.117327,-0.156623,-0.0162017,-0.0344665,-0.0924763,-0.024831,0.0166291,0.0643098,0.0821131,0.0357494,0.0295987,-0.00193618,-0.0165742,0.0598058,0.0172252,-0.0568923,-0.0238322,0.111741,0.0158805,-0.0368074,0.0324557,-0.0115789,-0.055275,0.139401,-0.060465,0.0032317,0.0165364,-0.0231354,0.0294387,0.0547129,0.0220676,0.241109,-0.000395929,0.0833578,-0.039582,-0.0319891,0.0331055,0.0569882,-0.0300517,0.0187229,-0.0961318,-0.127993,0.018859,0.22337,0.0638929,-0.074036,0.0278575,0.0348902,0.0475338,-0.0361053,0.143782,0.100922,0.0664132,0.0377645,0.0503948,0.0577289,0.0594303,-19409.5
-18550.4,0.815566,0.311303,3,15,0,18592.6,-0.00442933,0.974343,0.108593,-0.0175239,0.25841,0.110739,0.354626,0.166997,0.0367545,0.130325,0.245684,0.140833,-0.0570212,0.0514101,0.0237957,-0.00052063,0.147673,0.0973994,0.174228,0.151658,-0.0489337,-0.0602607,-0.128592,-0.161189,0.00674333,-0.0320609,-0.066852,-0.0215365,0.00592468,0.0612543,0.0648278,0.071154,0.0318949,0.0120265,0.00351678,0.0526913,-0.0271678,-0.0348353,0.00401739,0.0854306,0.0130226,-0.0671914,-0.0143433,0.00978151,-0.0647025,-0.123432,-0.0054447,0.0216117,0.0296175,-0.00897764,-0.00235391,0.0823384,-0.00856995,0.199797,-0.0208704,0.0809637,-0.0151745,-0.0412118,0.0806219,0.10044,-0.0605456,-0.00272752,-0.0362987,-0.10503,-0.0354228,0.124184,0.0890705,-0.0470601,0.0184684,-0.0641851,0.0563388,0.0056671,0.120829,0.101953,0.0601443,0.0512336,0.0860874,0.0961406,0.0665538,-19353.2
-18547.5,0.983456,0.311303,4,15,0,18581.6,-0.00397463,0.969289,0.1218,-0.0464732,0.238203,0.103214,0.306483,0.126186,0.0243681,0.0694984,0.231058,0.134736,-0.0511623,0.114691,0.0454644,-0.0148283,0.180722,0.0748674,0.133601,0.20392,-0.0147301,-0.0497076,-0.111258,-0.156854,-0.0191448,-0.0449281,-0.0655309,0.00485874,0.0132977,0.0708642,0.0815101,0.0680525,0.0113322,0.0109703,-0.00701369,0.0520546,0.0333743,-0.0282066,-0.0120838,0.108906,0.0573246,-0.0262998,0.0458512,-0.0177356,-0.0707098,0.247071,-0.0358331,0.0369794,0.010238,-0.0626061,0.0252452,0.0620029,0.0142401,0.252239,-0.0233754,0.0845585,-0.036656,-0.0493921,0.0391319,0.0691012,-0.0491822,0.0212068,-0.0713903,-0.134524,-0.0251214,0.0797637,0.112803,-0.0687718,0.0338165,0.0742124,0.0378445,-0.0360394,0.134402,0.0745749,0.0512914,0.0469085,0.0861423,0.081993,0.0706099,-19368.2
-18552.4,0.75882,0.311303,4,15,0,18589,-0.0112402,0.963245,0.125003,-0.0221575,0.252569,0.114861,0.373421,0.154673,0.0423667,0.134787,0.232365,0.171189,-0.0514251,0.0504086,0.0116696,-0.00293636,0.156018,0.0969706,0.16735,0.153596,-0.026496,-0.0297781,-0.117249,-0.178881,0.0107421,-0.051434,-0.0763696,-0.0143391,0.000545614,0.0661625,0.0556629,0.038725,0.0419611,-0.00484167,-0.0119802,0.0435052,-0.0155106,-0.0442355,-0.00154157,0.0836872,0.0307309,-0.051237,0.00144519,-0.0138018,-0.0644772,0.178445,-0.0360098,0.00324974,0.0474206,-0.0280748,0.0175756,0.0741949,-0.00475808,0.194333,-0.0255026,0.0883614,-0.00778167,-0.0557136,0.0389948,0.0657213,-0.06764,0.00596211,-0.0640876,-0.109924,0.00364466,0.210064,0.026306,-0.0364885,0.011457,0.0340651,0.0538732,-0.0103284,0.119973,0.124438,0.0595135,0.0363569,0.0834335,0.0877129,0.0733828,-19394.4
-18549.3,0.898609,0.311303,4,15,0,18595.8,-0.00748168,0.965922,0.122867,-0.0309271,0.248163,0.116786,0.349774,0.160832,0.0522865,0.131999,0.219628,0.160755,-0.04922,0.0535348,0.024774,0.0132375,0.157997,0.107931,0.159504,0.161356,-0.0295634,-0.0366926,-0.1197,-0.181836,0.00917553,-0.0580741,-0.0789183,-0.0143202,-0.00191706,0.0700446,0.0580968,0.0475243,0.0292693,-0.00111325,-0.01378,0.0681096,-0.0215818,-0.0422427,0.00619481,0.0772802,0.0253438,-0.0838456,0.0240125,-0.0175505,-0.0614974,0.0725797,-0.039519,0.00310505,0.0446877,-0.00973244,0.0263008,0.0772746,0.0141416,0.197308,-0.0424598,0.0830969,-0.0458794,-0.0505865,0.0731469,0.0714041,-0.093499,0.00729915,-0.0545332,-0.145685,0.00173817,0.221679,0.0206476,-0.0353998,0.017453,0.0368806,0.0502283,0.013341,0.147463,0.117037,0.0615411,0.0559691,0.0802993,0.106795,0.0652421,-19397.3
-18555.7,0.975905,0.311303,4,15,0,18585.3,-0.00996377,0.96848,0.130328,-0.0376669,0.27393,0.101341,0.324098,0.136218,0.00496111,0.0689163,0.24224,0.137775,-0.0583508,0.0821083,0.0053864,-0.0325917,0.158829,0.0855054,0.200706,0.198584,-0.0543494,-0.0450005,-0.108997,-0.15521,-0.00857861,-0.0120573,-0.0736937,-0.0250806,0.0335954,0.0402919,0.0799705,0.0650213,0.0398387,-0.00762707,0.0123767,0.0409185,0.00259066,-0.0210847,-0.0235503,0.0721915,0.0650639,0.0476767,0.0161663,0.00624907,-0.0482539,0.00647692,-0.0489963,0.0466382,0.0207649,-0.064949,0.000541061,0.0791797,-0.0430245,0.23614,-0.0115818,0.0762602,-0.0224794,-0.0257353,0.0529116,0.106328,-0.0180602,0.000735327,-0.0774152,-0.105773,-0.0305119,0.0903566,0.00476593,-0.0713811,0.0331774,-0.0150653,0.076722,-0.0508364,0.100625,0.178128,0.0693841,0.0307868,0.0390544,0.111597,0.0820271,-19371.2
-18547.9,0.906389,0.311303,4,15,0,18590.5,-0.00714097,0.962968,0.110186,-0.0296148,0.256604,0.117401,0.334349,0.105957,0.0288893,0.0940084,0.230423,0.165497,-0.0576384,0.0856712,0.0269747,-0.0228702,0.156362,0.0608411,0.144635,0.185579,-0.0685988,-0.0303638,-0.0821409,-0.16617,-0.0207792,-0.0614111,-0.0795856,-0.0415272,0.0043236,0.0550537,0.0823287,0.0695487,0.0318843,-0.00768368,-0.0153456,0.0388984,-0.00900364,-0.0332561,0.00335011,0.0824788,0.0486489,-0.0607331,-0.0160513,0.00500783,-0.0614186,0.0149258,0.00116285,0.0345844,0.0149114,-0.0459752,0.0442329,0.0634284,-0.0259639,0.221939,-0.0169898,0.0809959,-0.0323698,-0.0406177,0.0366954,0.0756238,-0.0323695,0.000198152,-0.0573892,-0.083965,-0.027869,0.145357,-0.00655184,-0.0410526,0.0234725,0.031605,0.0286131,-0.00272946,0.108211,0.115471,0.0524571,0.0349977,0.0427904,0.0900011,0.0508185,-19363.9
-18552.2,0.971921,0.311303,4,15,0,18583,-0.0128006,0.966079,0.117481,-0.0268972,0.243398,0.0969646,0.336311,0.163374,0.0490211,0.128037,0.214281,0.140599,-0.0471056,0.0782923,0.0385286,-0.00883354,0.177213,0.0974508,0.146282,0.19884,-0.0585456,-0.075869,-0.111026,-0.173722,-0.000403756,-0.00352703,-0.0651028,-0.00535336,0.0129855,0.0218984,0.0617219,0.0199868,0.00295083,0.00812231,0.000598596,0.05877,0.0232487,-0.0557663,-0.00142152,0.0943834,0.0440658,0.00630966,0.000637944,-0.00470337,-0.0718802,0.0821026,-0.048545,0.0156095,0.0234285,-0.00559549,0.0020489,0.0742447,-0.0223176,0.226668,-0.0109337,0.0841039,-0.0169465,-0.0168536,0.0309595,0.0709157,-0.0458557,0.00132635,-0.0539642,-0.127669,-0.0305006,0.150576,0.0826292,-0.0767201,0.0101503,-0.0329716,0.0637406,-0.0323447,0.174904,0.134616,0.0628513,0.0388859,0.0793353,0.171138,0.0459832,-19374.6
-18548,0.784383,0.311303,4,15,0,18589.1,-0.00488231,0.968511,0.123967,-0.0450029,0.269642,0.108149,0.337173,0.118554,0.0255034,0.0679404,0.243701,0.149516,-0.0514,0.0806186,0.0450032,-0.0103412,0.162679,0.0843569,0.165517,0.154506,-0.0126182,-0.0440872,-0.0837046,-0.143667,-0.00784398,-0.0445096,-0.0843161,-0.0238382,-0.0140805,0.0871635,0.0735764,0.0982732,0.0389071,-0.018447,-0.0141832,0.0382117,-0.0237695,-0.0264777,-0.0199055,0.0909163,0.0208135,-0.0633302,0.00898264,-0.00902609,-0.036391,0.0215917,-0.0334973,0.0347969,0.0130499,-0.0266326,0.0380833,0.0715256,0.0075726,0.226518,-0.0260953,0.0668444,-0.043372,-0.0336519,0.0641069,0.0608625,-0.0646872,0.00553001,-0.0548564,-0.109807,-0.0342583,0.122794,0.0962189,-0.0263425,0.0241573,0.0154445,0.0390087,-0.0306978,0.0980102,0.0603834,0.0454495,0.0491322,0.0454177,0.0444533,0.0901534,-19355.8
-18555.6,0.913238,0.311303,4,15,0,18588.4,-0.0127865,0.969187,0.100455,-0.0773039,0.216434,0.109405,0.324263,0.151574,0.0310716,0.114882,0.219406,0.148266,-0.0567917,0.0962413,0.0226331,0.0128633,0.158352,0.0892642,0.142,0.194979,-0.0445495,-0.0614902,-0.145874,-0.18719,-0.00858889,-0.0554406,-0.0824143,-0.0335131,0.0440426,0.078856,0.0584266,0.056788,0.035411,0.00219259,0.018708,0.0593301,-0.0132705,-0.0329034,-0.00857943,0.0974167,0.05463,-0.0408852,0.0343175,-0.0012656,-0.07763,0.100822,-0.0114752,0.0218505,0.0087759,-0.0235562,0.0269526,0.0437614,-0.00640603,0.226593,-0.0251881,0.120102,-0.00135858,-0.0323631,0.0431493,0.105399,-0.0479647,0.00789489,-0.0572278,-0.0994569,-0.0429037,0.181689,0.100762,-0.0354251,0.035059,0.00893579,-0.00611225,-0.0171422,0.155007,0.093214,0.0835216,0.0375617,0.0902056,0.201243,0.0764861,-19388.2
-18553.3,0.958911,0.311303,4,15,0,18592.5,-0.00956922,0.960395,0.145168,-0.0184251,0.260278,0.0823004,0.329771,0.148849,0.0589619,0.0651482,0.236295,0.158349,-0.0477932,0.0677368,0.047897,-0.00728113,0.174623,0.0955031,0.18761,0.187683,-0.0557061,-0.051871,-0.129546,-0.145759,-0.0246737,-0.0172542,-0.0747465,-0.0120668,0.0183262,0.0594684,0.08773,0.05696,0.0207554,0.00443567,-0.0100721,0.057473,0.00824286,-0.0537582,-0.00796995,0.1077,0.0146249,-0.0844857,0.0115785,-0.0268712,-0.0671368,0.00415094,-0.0222934,-0.00298265,0.0156237,-0.016368,3.57179e-05,0.0673514,-0.0147529,0.234688,-0.00764928,0.0736658,-0.0485411,-0.0416041,0.0796619,0.0547155,-0.0521257,0.00789915,-0.0627279,-0.133322,-0.0206204,0.051586,0.0866345,-0.0991031,0.0241865,-0.0375286,-0.0596473,-0.0287263,0.119258,0.0809715,0.056305,0.0494327,0.0600556,0.094598,0.0480232,-19406.2
-18548.2,0.855529,0.311303,4,15,0,18595.4,-0.00365647,0.970503,0.0986473,-0.04495,0.248955,0.12568,0.333068,0.140993,0.00234512,0.136721,0.231228,0.133485,-0.058138,0.092194,0.0146067,-0.00613292,0.152345,0.0836374,0.137229,0.182513,-0.0404585,-0.0482164,-0.0880276,-0.173349,0.0114204,-0.0425654,-0.0704828,-0.0169659,0.017343,0.0777153,0.0729916,0.0735999,0.0394255,0.010758,0.00658968,0.0530565,0.0118941,-0.0209335,-0.0219973,0.0909096,0.0714299,0.0424366,0.0194775,0.0104278,-0.0568567,0.103253,-0.00136686,0.0295063,0.00226395,-0.0706752,0.00175417,0.056641,-0.0137255,0.213945,-0.0405026,0.0970766,-0.0338283,-0.00399987,0.0623459,0.0904597,-0.0793443,0.012979,-0.0544141,-0.110499,-0.0497231,0.200573,0.094249,-0.00647521,0.0262609,0.027689,0.119851,-0.014862,0.213857,0.07914,0.0818351,0.0456149,0.05847,0.118919,0.0917995,-19362.2
-18550.8,0.837959,0.311303,4,15,0,18586.5,-0.0053946,0.965794,0.135358,-0.0203955,0.253194,0.101061,0.321744,0.139337,0.0353742,0.0847257,0.270337,0.150976,-0.0375554,0.079375,0.0571609,0.0101805,0.172498,0.0839705,0.149301,0.180864,-0.0308731,-0.0526804,-0.0547249,-0.147939,-0.0161311,-0.0665998,-0.0922066,-0.00782053,0.029636,0.0828314,0.056523,0.0414023,0.0310443,0.00172304,-0.00830681,0.0616161,-0.00343329,-0.0666973,-0.00319119,0.0964856,0.0371303,-0.0578747,0.00752064,-0.00346366,-0.059735,0.0169463,-0.00257058,-0.0148715,0.0305293,-0.0991268,0.000906896,0.0493993,-0.0411105,0.236349,-0.00741144,0.110055,-0.0197078,-0.0698335,0.07866,0.0665977,-0.0399675,0.016195,-0.0691915,-0.13163,-0.059239,0.243653,0.0923688,-0.0760467,0.0287352,0.0116092,0.0233915,-0.00353005,0.155141,0.0753929,0.0460016,0.0454804,0.0559723,0.124969,0.0833225,-19380.9
-18547.4,0.681192,0.311303,4,15,0,18588.4,-0.00933869,0.969048,0.111351,-0.0555249,0.242109,0.102301,0.320886,0.126341,0.0643408,0.115066,0.236743,0.161178,-0.0633506,0.0876177,0.0299945,-0.0192957,0.188147,0.0806703,0.174437,0.175551,-0.0627799,-0.0266712,-0.135416,-0.190482,-0.0115916,-0.0480881,-0.0740104,-0.0322514,0.0152381,0.0793698,0.0724712,0.0717537,0.0355801,0.010383,0.00031789,0.0579991,0.0149581,-0.0447095,-0.0121081,0.0625548,0.0615701,0.0569093,0.0286914,-0.00200331,-0.0540272,0.0450536,-0.0307776,0.0239969,0.0382474,-0.0332888,-0.0137686,0.0494306,-0.0563215,0.231632,-0.00502726,0.117407,-0.0418082,-0.0155169,0.0637453,0.107454,-0.0516754,0.00485462,-0.0645849,-0.12482,-0.0271288,0.099557,0.0954234,-0.0428704,0.0142155,0.00295367,0.0280143,-0.0478608,0.123104,0.0934307,0.0759852,0.044672,0.0353531,0.101425,0.0637526,-19396.8
-18545.4,0.89191,0.311303,4,15,0,18589,-0.0101452,0.9644,0.128303,-0.000163614,0.28484,0.100169,0.330433,0.167334,0.00641365,0.0953077,0.22423,0.135274,-0.0466282,0.0634537,0.027661,0.00849683,0.135982,0.116265,0.157386,0.185492,-0.0375975,-0.058854,-0.101793,-0.143259,-0.00190411,-0.0202174,-0.0704023,0.00940091,-0.00408783,0.0550174,0.0535036,0.0463303,0.0312855,0.00610032,-0.00682286,0.0515122,-0.0132262,-0.0228562,-0.0187671,0.0963899,-0.00036198,-0.058715,-0.00418168,-0.0197843,-0.0653503,0.043192,-0.0240241,0.00705497,0.0436465,-0.0498276,0.0357513,0.0637366,0.0368053,0.184312,-0.0329695,0.0775343,-0.0194455,-0.0404119,0.0806901,0.0780791,-0.0486674,0.00660192,-0.0588022,-0.11645,-0.0144047,0.176277,0.0843351,-0.0757251,0.0182266,-0.029805,0.032253,0.0161849,0.112849,0.0967464,0.0767867,0.0314653,0.0487712,0.0742453,0.102404,-19352.1
-18558.4,0.606214,0.311303,4,15,0,18601.2,-0.00355855,0.964457,0.132619,-0.0510402,0.288408,0.110786,0.319911,0.131766,0.0415182,0.070829,0.244715,0.139825,-0.0373633,0.0780398,0.0620406,-0.00645171,0.158855,0.111826,0.176471,0.180844,-0.0464955,-0.05507,-0.11834,-0.154576,-0.00240013,-0.0253976,-0.0774315,-0.0273164,0.0348609,0.0496403,0.087674,0.0970169,0.0540853,0.0156699,-0.000560557,0.0622784,0.00884569,-0.030445,-0.0505618,0.0811994,0.0183979,-0.0137932,0.0149619,-0.0156628,-0.0624387,0.0416394,-0.0423975,0.0610119,-0.00404597,0.0164289,0.0307869,0.0608283,-0.0300031,0.196523,-0.0378125,0.0510016,-0.0164754,-0.0255192,0.0526338,0.0424377,-0.060902,0.00301669,-0.0569558,-0.136117,-0.00099332,0.148234,0.0490368,-0.0387159,0.0435517,-0.00729997,0.0424194,-0.0479891,0.103372,0.145573,0.0367079,0.0445463,0.0590463,0.0559755,0.0898492,-19390.9
-18549.9,0.954329,0.311303,4,15,0,18595,-0.0113693,0.965266,0.111177,-0.0178613,0.277601,0.111681,0.334949,0.14411,0.0556729,0.0693035,0.260776,0.149647,-0.0451532,0.0384022,0.028137,-0.00317846,0.15628,0.089687,0.15988,0.151617,-0.0383883,-0.0111108,-0.102065,-0.144675,0.00870602,-0.0476061,-0.0482829,-0.0131565,0.0077351,0.0536906,0.114482,0.0280458,0.0394698,0.000272923,-0.00020875,0.0500547,0.0386168,-0.032807,-0.0231871,0.105458,0.00139775,-0.0454334,0.0150474,-0.0111576,-0.0761796,0.0169675,-0.0220794,0.0250976,0.00464014,-0.0471948,0.00258422,0.0565753,0.020479,0.18773,-0.0542623,0.0738883,-0.0143488,-0.0802867,0.0823901,0.0735316,-0.0606479,0.0153658,-0.0470563,-0.0788866,-0.0142316,0.155624,0.103298,-0.0512826,0.0488127,-0.0114527,0.0344069,-0.0229238,0.131439,0.0738563,0.0799403,0.0427698,0.0506331,0.071685,0.0717022,-19340.7
-18555.7,0.864778,0.311303,4,15,0,18585.2,-0.00507732,0.96576,0.1268,-0.0339818,0.267133,0.0908332,0.335975,0.114178,0.0549201,0.106861,0.228411,0.111355,-0.0533366,0.0831769,0.0328506,-0.0217254,0.187565,0.0726235,0.149801,0.192325,-0.0158679,-0.111138,-0.0901912,-0.15761,-0.0187873,-0.0319526,-0.0781278,-0.0154247,0.00974558,0.071286,0.0530891,0.0312408,-0.00161135,-0.011711,-0.00653522,0.0211703,-0.045419,-0.0415314,0.0147841,0.0910078,0.0598126,-0.00628546,0.0181672,0.00144246,-0.0433777,0.017378,-0.0104062,0.0170773,0.0381552,-0.0317249,0.0198546,0.065273,-0.0112616,0.223013,0.0240202,0.0867101,-0.035067,0.00874734,0.0555019,0.080851,-0.04127,-0.0113891,-0.0745917,-0.150368,-0.0581942,0.136146,0.0982501,-0.0693751,0.0114964,0.0062233,0.0781752,-0.0332506,0.147574,0.0874758,0.0739492,0.0546891,0.0339906,0.117871,0.0623459,-19361.5
-18548,0.933631,0.311303,4,15,0,18590.1,-0.0108983,0.966692,0.119906,-0.0347437,0.251386,0.120426,0.341369,0.173896,0.0238844,0.0910583,0.242428,0.181111,-0.0494297,0.0731964,0.0259171,-0.00693273,0.139289,0.0979488,0.156199,0.16187,-0.0482706,-0.00695674,-0.124122,-0.170511,0.00757732,-0.0682347,-0.0674568,-0.0430243,0.0119133,0.035946,0.0720338,0.073061,0.0396887,0.0126929,-0.00501449,0.06411,0.0293161,-0.0270564,-0.032269,0.0808056,0.050497,-0.0310924,0.0168071,-0.0288318,-0.0860523,0.0399419,-0.0353321,0.0188729,0.0153733,-0.030721,0.0092218,0.0551167,-0.00803098,0.219166,-0.0658501,0.0795316,-0.0408107,-0.0564362,0.0855113,0.0746991,-0.0723083,0.0316444,-0.0760495,-0.0740098,-0.029357,0.150701,0.0514885,-0.0454319,0.0426532,-0.010429,0.0123487,0.000770474,0.0931977,0.0977178,0.0526121,0.031583,0.056868,0.107936,0.0626454,-19396.1
-18562.6,0.827552,0.311303,3,7,0,18584.4,-0.00907073,0.966657,0.132562,-0.0387183,0.233615,0.123367,0.334274,0.189126,0.0171261,0.0786963,0.240667,0.188446,-0.0533134,0.0781446,0.018805,-0.0127473,0.144364,0.10084,0.165237,0.167309,-0.0427558,-0.0143985,-0.126474,-0.168286,0.00311274,-0.0581161,-0.0511325,-0.0521498,0.0228928,0.0402668,0.0780171,0.0615505,0.0515738,0.0202192,-0.0183427,0.0785307,0.0320218,-0.023221,-0.0268283,0.0780238,0.048029,-0.0529156,0.0239135,-0.0264944,-0.0996352,0.0754773,-0.0242179,0.0368581,0.0174171,-0.0397801,0.017809,0.0465474,-0.00649261,0.224776,-0.0665148,0.0903176,-0.0452309,-0.053105,0.0815928,0.077995,-0.0767088,0.0313243,-0.0703449,-0.0755579,-0.00835468,0.173048,0.0640252,-0.0647199,0.0440986,0.0195828,0.0169019,0.017176,0.108232,0.0785885,0.0418883,0.0302209,0.0518552,0.0927733,0.0445029,-19415.7
